"category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"GO:0050998",0.369680899117623,0.866841198383479,2,21,"nitric-oxide synthase binding","MF"
"GO:0071694",0.369738336367854,0.931065625982559,1,7,"maintenance of protein location in extracellular region","BP"
"GO:0004571",0.369913261820466,0.930994107829973,1,7,"mannosyl-oligosaccharide 1,2-alpha-mannosidase activity","MF"
"GO:0045503",0.370067186540749,0.832805507212359,3,28,"dynein light chain binding","MF"
"GO:0016885",0.370242345429036,0.930859441756497,1,7,"ligase activity, forming carbon-carbon bonds","MF"
"GO:0021814",0.370321893580847,0.930826865812309,1,7,"cell motility involved in cerebral cortex radial glia guided migration","BP"
"GO:0017145",0.370553013551702,0.807549339051982,4,50,"stem cell division","BP"
"GO:0019887",0.370628745243441,0.742074443155621,11,158,"protein kinase regulator activity","MF"
"GO:0006145",0.370629476290819,0.930700820367456,1,7,"purine nucleobase catabolic process","BP"
"GO:0032400",0.371129675797165,0.866330848513701,2,20,"melanosome localization","BP"
"GO:0090288",0.371221299056612,0.746818111495459,10,137,"negative regulation of cellular response to growth factor stimulus","BP"
"GO:0003283",0.37140828922243,0.865773550435579,2,21,"atrial septum development","BP"
"GO:2001038",0.371531412149927,0.830295673276124,3,34,"regulation of cellular response to drug","BP"
"GO:0032377",0.371591980978903,0.930305502754013,1,7,"regulation of intracellular lipid transport","BP"
"GO:0032380",0.371591980978903,0.930305502754013,1,7,"regulation of intracellular sterol transport","BP"
"GO:0032383",0.371591980978903,0.930305502754013,1,7,"regulation of intracellular cholesterol transport","BP"
"GO:0003401",0.371717969588199,0.829968271317179,3,35,"axis elongation","BP"
"GO:0001849",0.371940853092435,0.930161881696261,1,7,"complement component C1q binding","MF"
"GO:0016569",0.372014237800034,0.699601808714447,29,429,"covalent chromatin modification","BP"
"GO:0008211",0.372265362358309,0.86562875831396,2,20,"glucocorticoid metabolic process","BP"
"GO:0046174",0.372480291550951,0.86510888929368,2,21,"polyol catabolic process","BP"
"GO:0005025",0.372481383214303,0.929939009843398,1,7,"transforming growth factor beta receptor activity, type I","MF"
"GO:0042220",0.372593147659546,0.829546503011567,3,34,"response to cocaine","BP"
"GO:0006692",0.372816197208289,0.829007260897707,3,36,"prostanoid metabolic process","BP"
"GO:0006693",0.372816197208289,0.829007260897707,3,36,"prostaglandin metabolic process","BP"
"GO:1902108",0.372819163728042,0.829005161308105,3,36,"regulation of mitochondrial membrane permeability involved in apoptotic process","BP"
"GO:2000096",0.372932559601306,0.93145753928814,1,6,"positive regulation of Wnt signaling pathway, planar cell polarity pathway","BP"
"GO:1902749",0.372949644148097,0.766394292439598,7,93,"regulation of cell cycle G2/M phase transition","BP"
"GO:1905710",0.372988582245296,0.828885235142031,3,36,"positive regulation of membrane permeability","BP"
"GO:0035050",0.373310117383274,0.77613360315952,6,79,"embryonic heart tube development","BP"
"GO:0072527",0.373892296732376,0.804911813401282,4,51,"pyrimidine-containing compound metabolic process","BP"
"GO:0010212",0.373917266973968,0.750320835702694,9,125,"response to ionizing radiation","BP"
"GO:0032526",0.373921972189412,0.775700959863734,6,78,"response to retinoic acid","BP"
"GO:0016479",0.374053092698679,0.929288537463553,1,7,"negative regulation of transcription by RNA polymerase I","BP"
"GO:0038085",0.37411387015129,0.929263311392085,1,7,"vascular endothelial growth factor binding","MF"
"GO:0032534",0.374162028156035,0.929243319264302,1,7,"regulation of microvillus assembly","BP"
"GO:0061756",0.374186519681203,0.8280362307784,3,36,"leukocyte adhesion to vascular endothelial cell","BP"
"GO:1900747",0.374193275498759,0.929230345547309,1,7,"negative regulation of vascular endothelial growth factor signaling pathway","BP"
"GO:0031730",0.3742088817523,0.929223865385492,1,7,"CCR5 chemokine receptor binding","MF"
"GO:0035510",0.374654066002198,0.8637561920214,2,21,"DNA dealkylation","BP"
"GO:0048524",0.374741852511712,0.774848753011502,6,81,"positive regulation of viral process","BP"
"GO:0006584",0.374861478646385,0.804177019306302,4,51,"catecholamine metabolic process","BP"
"GO:0009712",0.374861478646385,0.804177019306302,4,51,"catechol-containing compound metabolic process","BP"
"GO:0030030",0.374966217049385,0.665882301515021,98,1506,"cell projection organization","BP"
"GO:1905449",0.375946188506778,0.928500254720068,1,7,"regulation of Fc-gamma receptor signaling pathway involved in phagocytosis","BP"
"GO:1901522",0.376132900566388,0.86283217303892,2,21,"positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus","BP"
"GO:0038026",0.376543871177625,0.928250288171259,1,7,"reelin-mediated signaling pathway","BP"
"GO:0005248",0.376613764654605,0.862923928834674,2,20,"voltage-gated sodium channel activity","MF"
"GO:0051371",0.376879790286782,0.862364333197562,2,21,"muscle alpha-actinin binding","MF"
"GO:0095500",0.377057879208921,0.862252665973245,2,21,"acetylcholine receptor signaling pathway","BP"
"GO:1903831",0.377057879208921,0.862252665973245,2,21,"signal transduction involved in cellular response to ammonium ion","BP"
"GO:0033762",0.377073107576655,0.928028509266225,1,7,"response to glucagon","BP"
"GO:0042136",0.377096263581038,0.762807271644175,7,96,"neurotransmitter biosynthetic process","BP"
"GO:0060613",0.377146151090771,0.92799786769148,1,7,"fat pad development","BP"
"GO:0072132",0.377909926356121,0.801858883627488,4,51,"mesenchyme morphogenesis","BP"
"GO:0016628",0.377991465558993,0.861666552770904,2,21,"oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor","MF"
"GO:0045162",0.378046096281508,0.927619698207194,1,7,"clustering of voltage-gated sodium channels","BP"
"GO:0010769",0.378100002967181,0.70233361585235,23,334,"regulation of cell morphogenesis involved in differentiation","BP"
"GO:0007178",0.378276570889676,0.703827928569242,22,325,"transmembrane receptor protein serine/threonine kinase signaling pathway","BP"
"00565",0.378288304547216,0.825115642710809,3,36,"Ether lipid metabolism","KEGG"
"GO:1905515",0.378861975719649,0.784458660825245,5,64,"non-motile cilium assembly","BP"
"GO:0008392",0.378951639637421,0.860703682838723,2,22,"arachidonic acid epoxygenase activity","MF"
"GO:0050954",0.378971762028886,0.726353244341098,13,184,"sensory perception of mechanical stimulus","BP"
"00532",0.379170217595616,0.860924779951115,2,21,"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate","KEGG"
"GO:1903202",0.379319689699233,0.800783298727204,4,51,"negative regulation of oxidative stress-induced cell death","BP"
"GO:0005544",0.37944676931875,0.800803059972056,4,50,"calcium-dependent phospholipid binding","MF"
"GO:0060969",0.379568935163659,0.824388579771738,3,35,"negative regulation of gene silencing","BP"
"GO:0071604",0.38047428677065,0.823740193614713,3,35,"transforming growth factor beta production","BP"
"GO:0021872",0.380649095346682,0.770155798557831,6,79,"forebrain generation of neurons","BP"
"GO:0140110",0.380738310949131,0.663491584425019,83,1296,"transcription regulator activity","MF"
"GO:0033363",0.380744216780011,0.823546679267027,3,35,"secretory granule organization","BP"
"GO:0017038",0.380831442363557,0.721014978504334,14,204,"protein import","BP"
"GO:0070977",0.38090234319935,0.860230438147803,2,20,"bone maturation","BP"
"GO:0045669",0.381002468788662,0.782590115171707,5,66,"positive regulation of osteoblast differentiation","BP"
"GO:0060602",0.381047656299836,0.859739312985724,2,21,"branch elongation of an epithelium","BP"
"GO:0060509",0.381056796942029,0.926345870235797,1,7,"type I pneumocyte differentiation","BP"
"GO:0000086",0.381101220873584,0.751207561345381,8,109,"G2/M transition of mitotic cell cycle","BP"
"GO:0048858",0.3813216214401,0.677467606646064,45,671,"cell projection morphogenesis","BP"
"GO:0035357",0.381454447789474,0.859481801895936,2,21,"peroxisome proliferator activated receptor signaling pathway","BP"
"GO:0045103",0.38234918811455,0.79870488801689,4,49,"intermediate filament-based process","BP"
"GO:0036303",0.38258630256477,0.858764081752889,2,21,"lymph vessel morphogenesis","BP"
"GO:0097106",0.38291132603949,0.821989761372113,3,35,"postsynaptic density organization","BP"
"GO:0043178",0.383060942300757,0.76805467308809,6,81,"alcohol binding","MF"
"GO:0021535",0.383209523172674,0.859217769410815,2,19,"cell migration in hindbrain","BP"
"GO:0035082",0.383526806353839,0.780743337048027,5,64,"axoneme assembly","BP"
"GO:0060560",0.383656728543055,0.707137165488526,18,261,"developmental growth involved in morphogenesis","BP"
"GO:0048730",0.3837713653437,0.821178702091641,3,36,"epidermis morphogenesis","BP"
"GO:2000010",0.384004766321521,0.85786207862012,2,21,"positive regulation of protein localization to cell surface","BP"
"GO:0035304",0.384139515635824,0.767168907723348,6,81,"regulation of protein dephosphorylation","BP"
"GO:0061384",0.384644154895494,0.820740611957226,3,35,"heart trabecula morphogenesis","BP"
"GO:0051694",0.385268235052534,0.92454144916976,1,7,"pointed-end actin filament capping","BP"
"GO:0010633",0.385283308851847,0.779252952399731,5,65,"negative regulation of epithelial cell migration","BP"
"GO:0042805",0.385632875362611,0.796311079518906,4,48,"actinin binding","MF"
"GO:0097194",0.385827866589582,0.778733720177063,5,66,"execution phase of apoptosis","BP"
"GO:0043371",0.385930878007313,0.856632729983751,2,21,"negative regulation of CD4-positive, alpha-beta T cell differentiation","BP"
"GO:0032350",0.386094593436678,0.795582948872204,4,51,"regulation of hormone metabolic process","BP"
"GO:0045184",0.386233203426142,0.652337412650238,114,1796,"establishment of protein localization","BP"
"GO:0006541",0.386338538207363,0.856371869260292,2,21,"glutamine metabolic process","BP"
"GO:0031326",0.387164674461911,0.642919274572818,208,3298,"regulation of cellular biosynthetic process","BP"
"GO:0048339",0.387184239739213,0.855460164165213,2,22,"paraxial mesoderm development","BP"
"GO:1901576",0.387293995491713,0.639227696986021,297,4754,"organic substance biosynthetic process","BP"
"GO:0060351",0.387363580065165,0.794722471964617,4,50,"cartilage development involved in endochondral bone morphogenesis","BP"
"GO:1905209",0.387428721837856,0.818531715540923,3,36,"positive regulation of cardiocyte differentiation","BP"
"GO:0015870",0.387533797556147,0.922187696852758,1,8,"acetylcholine transport","BP"
"GO:1901374",0.387533797556147,0.922187696852758,1,8,"acetate ester transport","BP"
"GO:0060753",0.387690043546965,0.922118603971607,1,8,"regulation of mast cell chemotaxis","BP"
"GO:0099011",0.387723200674198,0.923477389232371,1,7,"neuronal dense core vesicle exocytosis","BP"
"GO:0099525",0.387723200674198,0.923477389232371,1,7,"presynaptic dense core vesicle exocytosis","BP"
"GO:1901166",0.387819589345494,0.923435427047797,1,7,"neural crest cell migration involved in autonomic nervous system development","BP"
"GO:0045039",0.387866892350265,0.92204035567633,1,8,"protein import into mitochondrial inner membrane","BP"
"GO:1903306",0.387869230640495,0.855019577640865,2,22,"negative regulation of regulated secretory pathway","BP"
"GO:0042182",0.388127336075725,0.921925033564628,1,8,"ketone catabolic process","BP"
"GO:0090527",0.388132941639955,0.921922550338518,1,8,"actin filament reorganization","BP"
"GO:0019798",0.388136662953179,0.921920901796239,1,8,"procollagen-proline dioxygenase activity","MF"
"GO:0045654",0.388141253400051,0.921918868198641,1,8,"positive regulation of megakaryocyte differentiation","BP"
"GO:0017046",0.388248721744811,0.794038210750708,4,50,"peptide hormone binding","MF"
"GO:0006349",0.388408398719141,0.855454056195501,2,20,"regulation of gene expression by genetic imprinting","BP"
"GO:0015868",0.388505554766326,0.921757378187304,1,8,"purine ribonucleotide transport","BP"
"GO:0002349",0.388508408907553,0.921756112187255,1,8,"histamine production involved in inflammatory response","BP"
"GO:0002441",0.388508408907553,0.921756112187255,1,8,"histamine secretion involved in inflammatory response","BP"
"GO:0002553",0.388508408907553,0.921756112187255,1,8,"histamine secretion by mast cell","BP"
"GO:0008171",0.388610256989985,0.854542202972668,2,22,"O-methyltransferase activity","MF"
"GO:0007272",0.388624414420025,0.73167675415508,10,139,"ensheathment of neurons","BP"
"GO:0008366",0.388624414420025,0.73167675415508,10,139,"axon ensheathment","BP"
"GO:0046475",0.388656399087078,0.854512452235305,2,22,"glycerophospholipid catabolic process","BP"
"GO:0051701",0.388701128871812,0.74457703845372,8,113,"interaction with host","BP"
"GO:0051503",0.38877276199213,0.921638800414708,1,8,"adenine nucleotide transport","BP"
"GO:0042176",0.388919585755862,0.690651077835502,24,363,"regulation of protein catabolic process","BP"
"GO:0051220",0.388973000580831,0.854680431969101,2,21,"cytoplasmic sequestering of protein","BP"
"GO:0003348",0.389047773729139,0.921516645800104,1,8,"cardiac endothelial cell differentiation","BP"
"GO:0010898",0.389075705242234,0.921504232750206,1,8,"positive regulation of triglyceride catabolic process","BP"
"GO:0010669",0.389091913611494,0.854231500165245,2,22,"epithelial structure maintenance","BP"
"GO:0097286",0.389195955529868,0.922834712268623,1,7,"iron ion import","BP"
"GO:0031489",0.389266088287644,0.854903224989888,2,20,"myosin V binding","MF"
"GO:0030850",0.389281816095489,0.793238449150245,4,50,"prostate gland development","BP"
"GO:2000848",0.389372660925751,0.921372189151894,1,8,"positive regulation of corticosteroid hormone secretion","BP"
"GO:0007341",0.389415531627418,0.921353115273802,1,8,"penetration of zona pellucida","BP"
"GO:0032042",0.389419587391588,0.854019939818422,2,22,"mitochondrial DNA metabolic process","BP"
"GO:0034311",0.389699059514841,0.853839380580482,2,22,"diol metabolic process","BP"
"GO:0046885",0.389719809682431,0.816865005442776,3,36,"regulation of hormone biosynthetic process","BP"
"GO:0061438",0.389739484781443,0.922596704173697,1,7,"renal system vasculature morphogenesis","BP"
"GO:0061439",0.389739484781443,0.922596704173697,1,7,"kidney vasculature morphogenesis","BP"
"GO:0055078",0.389794142946902,0.792841385820923,4,50,"sodium ion homeostasis","BP"
"GO:2000767",0.389862309995299,0.921154169566587,1,8,"positive regulation of cytoplasmic translation","BP"
"GO:0001993",0.389934811038331,0.921121856918987,1,8,"regulation of systemic arterial blood pressure by norepinephrine-epinephrine","BP"
"GO:1901626",0.389949911877629,0.854050722470307,2,21,"regulation of postsynaptic membrane organization","BP"
"GO:0015193",0.390019451447748,0.921084123792926,1,8,"L-proline transmembrane transporter activity","MF"
"GO:0016494",0.390147729158258,0.92102691610606,1,8,"C-X-C chemokine receptor activity","MF"
"GO:0031113",0.390245172913939,0.792617033641792,4,49,"regulation of microtubule polymerization","BP"
"GO:0060363",0.390270995624402,0.920971919619586,1,8,"cranial suture morphogenesis","BP"
"GO:2001182",0.390304790514139,0.920956837664104,1,8,"regulation of interleukin-12 secretion","BP"
"GO:1903659",0.390490751653762,0.92087381589596,1,8,"regulation of complement-dependent cytotoxicity","BP"
"GO:0006063",0.390494448971833,0.920872164704648,1,8,"uronic acid metabolic process","BP"
"GO:0019585",0.390494448971833,0.920872164704648,1,8,"glucuronate metabolic process","BP"
