"category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"GO:0035627",0.12715353133673,0.969975113164169,3,10,"ceramide transport","BP"
"GO:1903721",0.127154632836361,0.982560870606355,2,5,"positive regulation of I-kappaB phosphorylation","BP"
"GO:0090674",0.127169048612257,1,1,1,"endothelial cell-matrix adhesion via fibronectin","BP"
"GO:1904904",0.127169048612257,1,1,1,"regulation of endothelial cell-matrix adhesion via fibronectin","BP"
"GO:1904905",0.127169048612257,1,1,1,"negative regulation of endothelial cell-matrix adhesion via fibronectin","BP"
"GO:0034309",0.127312119785825,0.969920623138228,3,10,"primary alcohol biosynthetic process","BP"
"GO:1904058",0.127377069217679,0.982511549041629,2,5,"positive regulation of sensory perception of pain","BP"
"GO:0034899",0.127473317643867,1,1,1,"trimethylamine monooxygenase activity","MF"
"GO:0035795",0.127504697305204,0.98248322373848,2,5,"negative regulation of mitochondrial membrane permeability","BP"
"GO:0045621",0.127510275577084,0.924359213273376,15,85,"positive regulation of lymphocyte differentiation","BP"
"GO:0010046",0.127606316332462,0.982460657287463,2,5,"response to mycotoxin","BP"
"GO:0050313",0.127608158904401,1,1,1,"sulfur dioxygenase activity","MF"
"GO:0045737",0.127643926821462,0.953810888932161,5,21,"positive regulation of cyclin-dependent protein serine/threonine kinase activity","BP"
"GO:2000303",0.127704304833378,0.969785724643969,3,10,"regulation of ceramide biosynthetic process","BP"
"GO:0031394",0.127735393943121,0.982431975875827,2,5,"positive regulation of prostaglandin biosynthetic process","BP"
"GO:0009750",0.127746598581004,0.982429485262679,2,5,"response to fructose","BP"
"GO:0036005",0.127813247498922,0.969748215116166,3,10,"response to macrophage colony-stimulating factor","BP"
"GO:0036006",0.127813247498922,0.969748215116166,3,10,"cellular response to macrophage colony-stimulating factor stimulus","BP"
"GO:0008502",0.127846165309616,1,1,1,"melatonin receptor activity","MF"
"GO:0004343",0.127853675389896,1,1,1,"glucosamine 6-phosphate N-acetyltransferase activity","MF"
"GO:2001023",0.127881351258362,0.927405047695269,13,72,"regulation of response to drug","BP"
"GO:0030546",0.127967387324104,0.982380377753714,2,5,"receptor activator activity","MF"
"GO:0014042",0.127983472143926,0.982376797984423,2,5,"positive regulation of neuron maturation","BP"
"GO:0071284",0.127987087203417,1,1,1,"cellular response to lead ion","BP"
"GO:0097210",0.127987087203417,1,1,1,"response to gonadotropin-releasing hormone","BP"
"GO:0097211",0.127987087203417,1,1,1,"cellular response to gonadotropin-releasing hormone","BP"
"GO:1902721",0.127987087203417,1,1,1,"negative regulation of prolactin secretion","BP"
"GO:1903587",0.128078746662978,0.969656735202639,3,10,"regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis","BP"
"GO:0001561",0.128083803924092,0.98235446180323,2,5,"fatty acid alpha-oxidation","BP"
"GO:0004121",0.128124305988598,1,1,1,"cystathionine beta-lyase activity","MF"
"GO:0004123",0.128124305988598,1,1,1,"cystathionine gamma-lyase activity","MF"
"GO:0018272",0.128124305988598,1,1,1,"protein-pyridoxal-5-phosphate linkage via peptidyl-N6-pyridoxal phosphate-L-lysine","BP"
"GO:0018352",0.128124305988598,1,1,1,"protein-pyridoxal-5-phosphate linkage","BP"
"GO:0044524",0.128124305988598,1,1,1,"protein sulfhydration","BP"
"GO:0044540",0.128124305988598,1,1,1,"L-cystine L-cysteine-lyase (deaminating)","MF"
"GO:0080146",0.128124305988598,1,1,1,"L-cysteine desulfhydrase activity","MF"
"GO:1904829",0.128124305988598,1,1,1,"regulation of aortic smooth muscle cell differentiation","BP"
"GO:1904831",0.128124305988598,1,1,1,"positive regulation of aortic smooth muscle cell differentiation","BP"
"GO:2000516",0.128127882724631,0.94804693217377,6,27,"positive regulation of CD4-positive, alpha-beta T cell activation","BP"
"GO:0008111",0.128159807046423,1,1,1,"alpha-methylacyl-CoA racemase activity","MF"
"GO:0009148",0.128160935095575,0.968960074518042,3,11,"pyrimidine nucleoside triphosphate biosynthetic process","BP"
"GO:0009052",0.128189441020734,0.982330931933667,2,5,"pentose-phosphate shunt, non-oxidative branch","BP"
"GO:0047888",0.128202075709116,1,1,1,"fatty acid peroxidase activity","MF"
"GO:0009137",0.128309370540429,0.982304202868012,2,5,"purine nucleoside diphosphate catabolic process","BP"
"GO:0009181",0.128309370540429,0.982304202868012,2,5,"purine ribonucleoside diphosphate catabolic process","BP"
"GO:0019807",0.128340370438507,1,1,1,"aspartoacylase activity","MF"
"GO:1903845",0.128342222051556,0.933662804576489,10,52,"negative regulation of cellular response to transforming growth factor beta stimulus","BP"
"GO:0060539",0.128387515538648,0.982286777486023,2,5,"diaphragm development","BP"
"GO:0004760",0.128408030538751,1,1,1,"serine-pyruvate transaminase activity","MF"
"GO:0061609",0.128448154896319,1,1,1,"fructose-1-phosphate aldolase activity","MF"
"GO:0045912",0.128489349602713,0.936314920980716,9,46,"negative regulation of carbohydrate metabolic process","BP"
"GO:0031915",0.128577192047558,0.969484734660372,3,10,"positive regulation of synaptic plasticity","BP"
"GO:0007039",0.128613430470558,0.969472216648338,3,10,"protein catabolic process in the vacuole","BP"
"GO:0016836",0.12864550872493,0.936117659783766,9,47,"hydro-lyase activity","MF"
"GO:1904502",0.128690461269015,0.982219157443522,2,5,"regulation of lipophagy","BP"
"GO:1904504",0.128690461269015,0.982219157443522,2,5,"positive regulation of lipophagy","BP"
"GO:0009403",0.128694044685778,0.982218356958878,2,5,"toxin biosynthetic process","BP"
"GO:0017077",0.12869417048956,1,1,1,"oxidative phosphorylation uncoupler activity","MF"
"GO:0043393",0.128739121489407,0.908031504490307,33,210,"regulation of protein binding","BP"
"GO:0031532",0.128759147320546,0.923452154057436,15,86,"actin cytoskeleton reorganization","BP"
"GO:0060298",0.128769387373134,0.982201523025503,2,5,"positive regulation of sarcomere organization","BP"
"GO:0001546",0.128781330142862,1,1,1,"preantral ovarian follicle growth","BP"
"GO:0048162",0.128781330142862,1,1,1,"multi-layer follicle stage","BP"
"GO:0060331",0.128796815398318,0.982195393108028,2,5,"negative regulation of response to interferon-gamma","BP"
"GO:0060336",0.128796815398318,0.982195393108028,2,5,"negative regulation of interferon-gamma-mediated signaling pathway","BP"
"GO:0071593",0.128825882157917,0.982188895997791,2,5,"lymphocyte aggregation","BP"
"GO:0070586",0.12893500974873,0.969361054384665,3,10,"cell-cell adhesion involved in gastrulation","BP"
"GO:0032741",0.128940795551018,0.982163200554307,2,5,"positive regulation of interleukin-18 production","BP"
"GO:0004333",0.128961926841549,1,1,1,"fumarate hydratase activity","MF"
"GO:0001707",0.129027458684788,0.939299847276498,8,39,"mesoderm formation","BP"
"GO:0003844",0.129094781907143,1,1,1,"1,4-alpha-glucan branching enzyme activity","MF"
"GO:0051726",0.129100385541324,0.891975033740882,113,795,"regulation of cell cycle","BP"
"GO:0008115",0.129167760478248,1,1,1,"sarcosine oxidase activity","MF"
"GO:0019474",0.129167760478248,1,1,1,"L-lysine catabolic process to acetyl-CoA","BP"
"GO:0033514",0.129167760478248,1,1,1,"L-lysine catabolic process to acetyl-CoA via L-pipecolate","BP"
"GO:0050031",0.129167760478248,1,1,1,"L-pipecolate oxidase activity","MF"
"GO:0004341",0.129222872007921,1,1,1,"gluconolactonase activity","MF"
"GO:0051352",0.129222872007921,1,1,1,"negative regulation of ligase activity","BP"
"GO:1901318",0.129222872007921,1,1,1,"negative regulation of flagellated sperm motility","BP"
"GO:1903610",0.129222872007921,1,1,1,"regulation of calcium-dependent ATPase activity","BP"
"GO:1903611",0.129222872007921,1,1,1,"negative regulation of calcium-dependent ATPase activity","BP"
"GO:1903627",0.129222872007921,1,1,1,"regulation of dUTP diphosphatase activity","BP"
"GO:1903629",0.129222872007921,1,1,1,"positive regulation of dUTP diphosphatase activity","BP"
"GO:1903631",0.129222872007921,1,1,1,"negative regulation of aminoacyl-tRNA ligase activity","BP"
"GO:1903633",0.129222872007921,1,1,1,"regulation of leucine-tRNA ligase activity","BP"
"GO:1903634",0.129222872007921,1,1,1,"negative regulation of leucine-tRNA ligase activity","BP"
"GO:0035906",0.12924466868178,1,1,1,"descending aorta development","BP"
"GO:0042359",0.129286508827132,0.969239390107973,3,10,"vitamin D metabolic process","BP"
"GO:0034342",0.12936204278222,1,1,1,"response to type III interferon","BP"
"GO:1903011",0.129372388196831,0.982066556940429,2,5,"negative regulation of bone development","BP"
"GO:0001695",0.129424295113613,1,1,1,"histamine catabolic process","BP"
"GO:0046539",0.129424295113613,1,1,1,"histamine N-methyltransferase activity","MF"
"GO:0070391",0.12943956020104,0.969186362465483,3,10,"response to lipoteichoic acid","BP"
"GO:0071223",0.12943956020104,0.969186362465483,3,10,"cellular response to lipoteichoic acid","BP"
"GO:0071694",0.129462917381414,0.982046258014415,2,5,"maintenance of protein location in extracellular region","BP"
"GO:0004084",0.129505381845768,1,1,1,"branched-chain-amino-acid transaminase activity","MF"
"GO:0004588",0.129505381845768,1,1,1,"orotate phosphoribosyltransferase activity","MF"
"GO:0004590",0.129505381845768,1,1,1,"orotidine-5'-phosphate decarboxylase activity","MF"
"GO:0009082",0.129505381845768,1,1,1,"branched-chain amino acid biosynthetic process","BP"
"GO:0009098",0.129505381845768,1,1,1,"leucine biosynthetic process","BP"
"GO:0009099",0.129505381845768,1,1,1,"valine biosynthetic process","BP"
"GO:0044205",0.129505381845768,1,1,1,"'de novo' UMP biosynthetic process","BP"
"GO:0052654",0.129505381845768,1,1,1,"L-leucine transaminase activity","MF"
"GO:0052655",0.129505381845768,1,1,1,"L-valine transaminase activity","MF"
"GO:0052656",0.129505381845768,1,1,1,"L-isoleucine transaminase activity","MF"
"GO:0072675",0.129511833178098,0.982035285914829,2,5,"osteoclast fusion","BP"
"GO:0090118",0.129648069621403,0.982004712697545,2,5,"receptor-mediated endocytosis involved in cholesterol transport","BP"
"GO:0014068",0.129666669575304,0.930331744034399,11,59,"positive regulation of phosphatidylinositol 3-kinase signaling","BP"
"GO:0090660",0.129675259138332,1,1,1,"cerebrospinal fluid circulation","BP"
"GO:0030511",0.129734144460439,0.947208830268002,6,27,"positive regulation of transforming growth factor beta receptor signaling pathway","BP"
"GO:1903846",0.129734144460439,0.947208830268002,6,27,"positive regulation of cellular response to transforming growth factor beta stimulus","BP"
"GO:0035385",0.129740027049785,0.981984064130766,2,5,"Roundabout signaling pathway","BP"
"GO:0048548",0.129825694092227,0.969052438684795,3,10,"regulation of pinocytosis","BP"
"GO:0044610",0.129852737856961,1,1,1,"FMN transmembrane transporter activity","MF"
"GO:0051724",0.129852737856961,1,1,1,"NAD transmembrane transporter activity","MF"
"GO:0060603",0.129876950744743,0.947134154806504,6,27,"mammary gland duct morphogenesis","BP"
"GO:0004012",0.129884675208258,0.952737172342589,5,21,"phospholipid-translocating ATPase activity","MF"
"GO:0030388",0.129989314082864,0.968995629439925,3,10,"fructose 1,6-bisphosphate metabolic process","BP"
"GO:0004738",0.130018005992252,0.981921585947588,2,5,"pyruvate dehydrogenase activity","MF"
"GO:0034603",0.130018005992252,0.981921585947588,2,5,"pyruvate dehydrogenase [NAD(P)+] activity","MF"
"GO:0034604",0.130018005992252,0.981921585947588,2,5,"pyruvate dehydrogenase (NAD+) activity","MF"
"GO:0045777",0.130028737766312,0.946845707128749,6,28,"positive regulation of blood pressure","BP"
"GO:0031340",0.130051893531976,0.968973892189383,3,10,"positive regulation of vesicle fusion","BP"
"GO:0004585",0.130066727118446,1,1,1,"ornithine carbamoyltransferase activity","MF"
"GO:0006593",0.130066727118446,1,1,1,"ornithine catabolic process","BP"
"GO:0097272",0.130066727118446,1,1,1,"ammonia homeostasis","BP"
"GO:0032351",0.130068296965696,0.968968193512495,3,10,"negative regulation of hormone metabolic process","BP"
"GO:0018549",0.130149079944969,1,1,1,"methanethiol oxidase activity","MF"
"GO:0060445",0.130173764864086,0.952598155787461,5,21,"branching involved in salivary gland morphogenesis","BP"
"GO:2000656",0.130239207106529,1,1,1,"regulation of apolipoprotein binding","BP"
"GO:2000657",0.130239207106529,1,1,1,"negative regulation of apolipoprotein binding","BP"
"GO:0032055",0.13025800564631,0.981867572095352,2,5,"negative regulation of translation in response to stress","BP"
"GO:0050961",0.130263813985643,0.968900241569819,3,10,"detection of temperature stimulus involved in sensory perception","BP"
"GO:0050965",0.130263813985643,0.968900241569819,3,10,"detection of temperature stimulus involved in sensory perception of pain","BP"
"GO:0015355",0.130276302491732,0.98186345151238,2,5,"secondary active monocarboxylate transmembrane transporter activity","MF"
"GO:0140161",0.130276302491732,0.98186345151238,2,5,"monocarboxylate:sodium symporter activity","MF"
"GO:0048570",0.130314148732676,0.981854927035528,2,5,"notochord morphogenesis","BP"
"GO:0008442",0.13032517299658,1,1,1,"3-hydroxyisobutyrate dehydrogenase activity","MF"
"GO:0048023",0.130377984225094,0.981840544996877,2,5,"positive regulation of melanin biosynthetic process","BP"
"GO:0048617",0.130383131518981,0.968858747514479,3,10,"embryonic foregut morphogenesis","BP"
"GO:0047619",0.1303869762255,1,1,1,"acylcarnitine hydrolase activity","MF"
"GO:0010991",0.130390134397393,0.981837807048312,2,5,"negative regulation of SMAD protein complex assembly","BP"
"GO:0001733",0.130433492443188,1,1,1,"galactosylceramide sulfotransferase activity","MF"
"GO:0050694",0.130433492443188,1,1,1,"galactose 3-O-sulfotransferase activity","MF"
"GO:0047536",0.130478671344165,1,1,1,"2-aminoadipate transaminase activity","MF"
"00603",0.130485248476587,0.968823219967131,3,10,"Glycosphingolipid biosynthesis - globo series","KEGG"
"GO:0007202",0.130501272907082,0.968817643630187,3,10,"activation of phospholipase C activity","BP"
"GO:2000422",0.130540931732477,1,1,1,"regulation of eosinophil chemotaxis","BP"
"GO:2000424",0.130540931732477,1,1,1,"positive regulation of eosinophil chemotaxis","BP"
"GO:0016899",0.13055123960073,0.981801487097503,2,5,"oxidoreductase activity, acting on the CH-OH group of donors, oxygen as acceptor","MF"
"GO:0048701",0.130560678970579,0.942210186024416,7,33,"embryonic cranial skeleton morphogenesis","BP"
"GO:0061011",0.130577020988486,1,1,1,"hepatic duct development","BP"
"GO:0072343",0.130582944615302,1,1,1,"pancreatic stellate cell proliferation","BP"
"GO:2000229",0.130582944615302,1,1,1,"regulation of pancreatic stellate cell proliferation","BP"
"GO:2000230",0.130582944615302,1,1,1,"negative regulation of pancreatic stellate cell proliferation","BP"
"GO:0004751",0.130606380507301,1,1,1,"ribose-5-phosphate isomerase activity","MF"
"GO:1904073",0.130629405359049,1,1,1,"regulation of trophectodermal cell proliferation","BP"
"GO:1904075",0.130629405359049,1,1,1,"positive regulation of trophectodermal cell proliferation","BP"
"GO:0032530",0.130641318360073,0.968768894574088,3,10,"regulation of microvillus organization","BP"
"GO:0046458",0.130657613971025,1,1,1,"hexadecanal metabolic process","BP"
"GO:0046577",0.130657613971025,1,1,1,"long-chain-alcohol oxidase activity","MF"
"GO:0050061",0.130657613971025,1,1,1,"long-chain-aldehyde dehydrogenase activity","MF"
"GO:0052814",0.130657613971025,1,1,1,"medium-chain-aldehyde dehydrogenase activity","MF"
"GO:0004508",0.130728028627362,1,1,1,"steroid 17-alpha-monooxygenase activity","MF"
"GO:0047442",0.130728028627362,1,1,1,"17-alpha-hydroxyprogesterone aldolase activity","MF"
"GO:0033089",0.130741187864593,0.968734114457668,3,10,"positive regulation of T cell differentiation in thymus","BP"
"GO:0006704",0.130756830718416,0.968728665532827,3,10,"glucocorticoid biosynthetic process","BP"
"GO:0038147",0.130789358917933,1,1,1,"C-X-C motif chemokine 12 receptor activity","MF"
"GO:0038159",0.130789358917933,1,1,1,"C-X-C chemokine receptor CXCR4 signaling pathway","BP"
